Date,Region,Sales_Rep,Product,Quantity,Unit_Price,Total_Sale
2025-11-11,North,Chika,Printer,3,246,738
2025-11-11,East,Chika,Headphones,4,1415,5660
2025-11-11,North,Ella,Printer,7,250,1750
2025-11-11,West,Chika,Printer,1,704,704
2025-11-11,South,Chika,Laptop,3,1336,4008
2025-11-11,South,Alice,Keyboard,2,763,1526
2025-11-11,South,Chika,Keyboard,5,921,4605
2025-11-11,East,Alice,Keyboard,7,538,3766
2025-11-11,North,David,Printer,9,245,2205
2025-11-11,West,Ella,Monitor,1,1312,1312
2025-11-11,East,Chika,Laptop,3,655,1965
2025-11-11,North,Chika,Headphones,6,1068,6408
2025-11-11,East,Ben,Mouse,6,1061,6366
2025-11-11,North,David,Webcam,9,1026,9234
2025-11-11,West,Ben,Monitor,3,181,543
2025-11-11,South,Ella,Laptop,6,1494,8964
2025-11-11,South,Alice,Printer,6,139,834
2025-11-11,South,Ben,Monitor,8,837,6696
2025-11-11,South,Alice,Keyboard,9,431,3879
2025-11-11,North,David,Keyboard,4,1060,4240
2025-11-11,East,Alice,Headphones,9,896,8064
2025-11-11,South,Ella,Mouse,3,929,2787
2025-11-11,West,Ben,Laptop,6,1400,8400
2025-11-11,East,Ella,Webcam,5,1338,6690
2025-11-11,West,Alice,Printer,1,1449,1449
2025-11-11,West,David,Keyboard,3,1336,4008
2025-11-11,North,Alice,Mouse,1,237,237
2025-11-11,North,Alice,Printer,9,1443,12987
2025-11-11,South,David,Mouse,5,770,3850
2025-11-11,North,Ben,Printer,2,1307,2614
2025-11-11,South,Chika,Mouse,6,258,1548
2025-11-11,West,Chika,Printer,6,1056,6336
2025-11-11,West,David,Headphones,9,1465,13185
2025-11-11,South,David,Headphones,6,298,1788
2025-11-11,East,Chika,Monitor,4,415,1660
2025-11-11,North,Alice,Webcam,2,1243,2486
2025-11-11,East,David,Keyboard,7,845,5915
2025-11-11,North,David,Laptop,9,1246,11214
2025-11-11,North,Alice,Keyboard,4,947,3788
2025-11-11,South,Alice,Mouse,9,1403,12627
2025-11-11,North,David,Mouse,7,1067,7469
2025-11-11,West,Ella,Laptop,7,1180,8260
2025-11-11,North,Alice,Headphones,4,739,2956
2025-11-11,South,David,Monitor,9,943,8487
2025-11-11,North,Ben,Laptop,2,1356,2712
2025-11-11,East,Alice,Headphones,9,324,2916
2025-11-11,East,David,Monitor,2,1170,2340
2025-11-11,West,Ben,Laptop,8,1439,11512
2025-11-11,East,Ben,Keyboard,5,1222,6110
2025-11-11,West,Ben,Monitor,7,1498,10486
2025-11-11,West,Ella,Monitor,5,398,1990
2025-11-11,South,David,Laptop,6,641,3846
2025-11-11,East,Alice,Keyboard,2,1282,2564
2025-11-11,East,Ben,Headphones,5,685,3425
2025-11-11,West,David,Mouse,1,152,152
2025-11-11,East,David,Laptop,1,880,880
2025-11-11,North,Chika,Monitor,1,211,211
2025-11-11,North,Ben,Keyboard,9,1084,9756
2025-11-11,North,Chika,Laptop,3,941,2823
2025-11-11,East,Ben,Printer,2,1093,2186
2025-11-11,East,Ella,Keyboard,7,324,2268
2025-11-11,South,Chika,Printer,5,436,2180
2025-11-11,South,David,Laptop,2,543,1086
2025-11-11,West,Ella,Printer,6,631,3786
2025-11-11,South,Chika,Monitor,4,1160,4640
2025-11-11,East,Ella,Mouse,8,1484,11872
2025-11-11,West,Chika,Printer,8,401,3208
2025-11-11,South,Alice,Webcam,6,81,486
2025-11-11,East,Ben,Mouse,2,1035,2070
2025-11-11,East,Chika,Monitor,2,915,1830
2025-11-11,East,Ella,Headphones,9,464,4176
2025-11-11,North,Ella,Mouse,1,773,773
2025-11-11,North,Chika,Laptop,1,1138,1138
2025-11-11,North,Chika,Webcam,6,1296,7776
2025-11-11,East,Ella,Keyboard,6,92,552
2025-11-11,North,Ella,Monitor,1,1285,1285
2025-11-11,East,Chika,Mouse,3,1030,3090
2025-11-11,South,David,Mouse,4,365,1460
2025-11-11,North,Chika,Webcam,8,224,1792
2025-11-11,North,Ella,Headphones,8,1109,8872
2025-11-11,South,Alice,Headphones,9,701,6309
2025-11-11,South,David,Printer,2,475,950
2025-11-11,South,Ben,Laptop,3,335,1005
2025-11-11,South,David,Webcam,2,70,140
2025-11-11,North,Ben,Monitor,7,1148,8036
2025-11-11,East,Ella,Headphones,7,59,413
2025-11-11,West,Chika,Keyboard,5,493,2465
2025-11-11,South,Chika,Mouse,3,463,1389
2025-11-11,West,Alice,Webcam,9,209,1881
2025-11-11,West,Chika,Laptop,3,687,2061
2025-11-11,South,Chika,Printer,1,132,132
2025-11-11,West,David,Printer,6,1085,6510
2025-11-11,North,David,Headphones,8,1077,8616
2025-11-11,South,David,Keyboard,3,1401,4203
2025-11-11,East,Ella,Webcam,9,1087,9783
2025-11-11,West,Alice,Webcam,8,1317,10536
2025-11-11,East,Chika,Webcam,1,595,595
2025-11-11,East,David,Monitor,8,691,5528
2025-11-11,East,David,Webcam,8,698,5584
2025-11-11,North,Chika,Monitor,7,799,5593
2025-11-11,South,Ella,Webcam,8,1465,11720
2025-11-11,South,Ben,Webcam,1,983,983
2025-11-11,West,Ella,Headphones,8,1453,11624
2025-11-11,West,David,Laptop,2,156,312
2025-11-11,East,Chika,Webcam,5,333,1665
2025-11-11,North,Chika,Printer,8,1453,11624
2025-11-11,East,Chika,Keyboard,8,1150,9200
2025-11-11,West,David,Printer,4,890,3560
2025-11-11,West,Alice,Monitor,9,829,7461
2025-11-11,East,Chika,Monitor,2,339,678
2025-11-11,West,Ben,Headphones,9,1248,11232
2025-11-11,West,Ella,Laptop,1,1313,1313
2025-11-11,West,Chika,Laptop,6,85,510
2025-11-11,North,Alice,Monitor,8,1192,9536
2025-11-11,West,Alice,Printer,1,1065,1065
