Date,Region,Sales_Rep,Product,Quantity,Unit_Price,Total_Sale
2025-11-27,East,Alice,Mouse,2,521,1042
2025-11-27,East,Alice,Headphones,8,644,5152
2025-11-27,East,Alice,Headphones,2,1488,2976
2025-11-27,West,David,Monitor,2,569,1138
2025-11-27,East,David,Monitor,6,1265,7590
2025-11-27,East,Ella,Monitor,8,1179,9432
2025-11-27,South,David,Monitor,5,1065,5325
2025-11-27,South,Ella,Printer,6,1277,7662
2025-11-27,West,David,Headphones,7,1223,8561
2025-11-27,North,David,Laptop,6,772,4632
2025-11-27,North,Chika,Printer,9,129,1161
2025-11-27,North,Ben,Webcam,5,568,2840
2025-11-27,East,Ben,Monitor,8,1202,9616
2025-11-27,South,Chika,Keyboard,1,81,81
2025-11-27,North,Ben,Headphones,4,1358,5432
2025-11-27,East,Ben,Laptop,3,365,1095
2025-11-27,South,Chika,Keyboard,8,489,3912
2025-11-27,South,Ben,Mouse,9,799,7191
2025-11-27,North,Ben,Monitor,9,230,2070
2025-11-27,West,Ella,Webcam,2,1010,2020
2025-11-27,East,David,Keyboard,2,578,1156
2025-11-27,East,Alice,Mouse,3,74,222
2025-11-27,South,Alice,Webcam,3,1414,4242
2025-11-27,North,Chika,Headphones,7,1460,10220
2025-11-27,North,Ella,Keyboard,4,225,900
2025-11-27,East,Chika,Mouse,3,1242,3726
2025-11-27,South,David,Laptop,2,1234,2468
2025-11-27,West,Alice,Laptop,3,1466,4398
2025-11-27,West,Ella,Laptop,7,1162,8134
2025-11-27,North,Ella,Headphones,3,1438,4314
2025-11-27,North,Alice,Mouse,6,1032,6192
2025-11-27,East,Alice,Monitor,7,1301,9107
2025-11-27,South,David,Monitor,7,782,5474
2025-11-27,South,Ben,Webcam,2,204,408
2025-11-27,North,Chika,Laptop,9,814,7326
2025-11-27,South,David,Monitor,3,86,258
2025-11-27,South,David,Webcam,2,1384,2768
2025-11-27,South,Ben,Headphones,5,1160,5800
2025-11-27,East,Alice,Mouse,5,1074,5370
2025-11-27,South,Alice,Keyboard,9,827,7443
2025-11-27,East,Ella,Headphones,2,962,1924
2025-11-27,East,Alice,Printer,4,157,628
2025-11-27,North,Ben,Printer,4,205,820
2025-11-27,West,Chika,Printer,9,293,2637
2025-11-27,South,Ben,Webcam,9,1001,9009
2025-11-27,East,Ella,Webcam,1,452,452
2025-11-27,East,Ben,Keyboard,5,106,530
2025-11-27,West,Alice,Headphones,8,1263,10104
2025-11-27,East,Alice,Webcam,9,1259,11331
2025-11-27,East,Alice,Keyboard,5,535,2675
2025-11-27,East,Alice,Monitor,9,1079,9711
2025-11-27,West,Chika,Laptop,8,713,5704
2025-11-27,North,David,Headphones,7,83,581
2025-11-27,East,Alice,Keyboard,7,934,6538
2025-11-27,West,Chika,Laptop,8,1186,9488
2025-11-27,North,David,Monitor,8,898,7184
2025-11-27,South,Ben,Monitor,2,139,278
2025-11-27,North,David,Laptop,6,1366,8196
2025-11-27,North,David,Keyboard,1,795,795
2025-11-27,East,Ella,Headphones,3,74,222
2025-11-27,East,David,Printer,9,1233,11097
2025-11-27,South,Ben,Headphones,4,1325,5300
2025-11-27,West,Ella,Printer,4,613,2452
2025-11-27,South,David,Laptop,4,1099,4396
2025-11-27,West,David,Monitor,7,737,5159
2025-11-27,West,Ben,Printer,8,1128,9024
2025-11-27,South,Alice,Keyboard,4,1201,4804
2025-11-27,West,Chika,Headphones,3,828,2484
2025-11-27,East,David,Laptop,1,118,118
2025-11-27,East,Ben,Headphones,7,80,560
2025-11-27,East,Alice,Printer,1,839,839
2025-11-27,West,Chika,Printer,1,1192,1192
2025-11-27,East,Alice,Webcam,1,1150,1150
2025-11-27,West,Alice,Printer,5,829,4145
2025-11-27,South,Alice,Mouse,8,671,5368
2025-11-27,South,Ben,Headphones,4,756,3024
2025-11-27,East,Ella,Webcam,1,1284,1284
2025-11-27,South,David,Printer,5,904,4520
2025-11-27,South,David,Headphones,2,66,132
2025-11-27,South,David,Headphones,1,122,122
2025-11-27,East,Ben,Laptop,3,327,981
2025-11-27,North,Ben,Webcam,4,426,1704
2025-11-27,North,Ben,Laptop,7,793,5551
2025-11-27,East,Chika,Mouse,9,549,4941
2025-11-27,East,Ella,Laptop,1,1183,1183
2025-11-27,South,Alice,Printer,2,1322,2644
2025-11-27,South,David,Headphones,3,1430,4290
2025-11-27,West,Chika,Mouse,8,1039,8312
2025-11-27,East,Ben,Printer,2,734,1468
2025-11-27,South,David,Headphones,2,1366,2732
2025-11-27,North,Ben,Laptop,7,823,5761
2025-11-27,East,David,Laptop,7,874,6118
2025-11-27,South,Ella,Webcam,8,1363,10904
2025-11-27,West,Alice,Keyboard,1,1001,1001
2025-11-27,South,Alice,Headphones,2,507,1014
2025-11-27,West,Chika,Keyboard,3,1301,3903
2025-11-27,West,Chika,Printer,8,1100,8800
2025-11-27,West,Chika,Mouse,8,1100,8800
2025-11-27,East,David,Webcam,1,258,258
2025-11-27,East,Chika,Mouse,1,574,574
2025-11-27,East,Ben,Keyboard,6,846,5076
2025-11-27,North,Ben,Headphones,8,795,6360
2025-11-27,North,Ben,Laptop,1,324,324
2025-11-27,West,Chika,Printer,6,1101,6606
2025-11-27,West,Ben,Monitor,2,1251,2502
2025-11-27,North,Ben,Monitor,9,364,3276
2025-11-27,East,Chika,Webcam,4,404,1616
2025-11-27,South,Ella,Monitor,4,1266,5064
2025-11-27,North,David,Monitor,3,450,1350
2025-11-27,North,Chika,Mouse,4,871,3484
2025-11-27,North,Ella,Headphones,5,654,3270
2025-11-27,North,Ella,Keyboard,6,896,5376
2025-11-27,West,Alice,Monitor,6,439,2634
2025-11-27,South,Alice,Printer,1,409,409
2025-11-27,West,Ella,Printer,7,1052,7364
2025-11-27,North,Ella,Laptop,6,1122,6732
2025-11-27,East,Ben,Keyboard,5,1011,5055
2025-11-27,North,Ben,Keyboard,3,1414,4242
2025-11-27,North,Alice,Printer,7,581,4067
2025-11-27,North,David,Headphones,1,1070,1070
2025-11-27,East,Ella,Printer,6,837,5022
2025-11-27,South,David,Monitor,9,1442,12978
2025-11-27,North,Ella,Webcam,1,214,214
2025-11-27,South,Ben,Mouse,2,374,748
2025-11-27,North,Ben,Printer,7,1035,7245
2025-11-27,North,Ella,Laptop,9,476,4284
2025-11-27,West,Ben,Laptop,7,407,2849
2025-11-27,North,Chika,Headphones,3,1433,4299
2025-11-27,North,Ben,Printer,1,1378,1378
2025-11-27,West,Ben,Webcam,6,847,5082
2025-11-27,South,Alice,Webcam,1,1360,1360
2025-11-27,East,Chika,Printer,1,1408,1408
2025-11-27,West,David,Keyboard,4,735,2940
2025-11-27,West,Alice,Headphones,1,883,883
2025-11-27,South,Ella,Monitor,3,971,2913
2025-11-27,North,Ella,Laptop,8,1274,10192
2025-11-27,South,Chika,Mouse,2,855,1710
2025-11-27,South,Alice,Keyboard,6,1233,7398
2025-11-27,East,Ben,Printer,7,463,3241
2025-11-27,East,Ben,Monitor,4,1043,4172
2025-11-27,East,Ben,Laptop,9,164,1476
2025-11-27,West,Alice,Printer,5,1365,6825
2025-11-27,East,Ben,Printer,1,1173,1173
2025-11-27,East,Ben,Headphones,9,125,1125
