Date,Region,Sales_Rep,Product,Quantity,Unit_Price,Total_Sale
2025-11-14,West,Ben,Monitor,1,416,416
2025-11-14,West,Ben,Printer,9,1117,10053
2025-11-14,South,Ella,Mouse,6,365,2190
2025-11-14,East,Ella,Keyboard,6,586,3516
2025-11-14,South,Alice,Printer,1,233,233
2025-11-14,East,Ella,Keyboard,2,716,1432
2025-11-14,South,Alice,Keyboard,2,356,712
2025-11-14,North,Chika,Headphones,2,1252,2504
2025-11-14,North,David,Headphones,3,966,2898
2025-11-14,South,Ella,Webcam,6,742,4452
2025-11-14,West,Ella,Laptop,7,1274,8918
2025-11-14,North,Alice,Headphones,9,957,8613
2025-11-14,West,Alice,Webcam,7,281,1967
2025-11-14,South,David,Mouse,9,1368,12312
2025-11-14,West,Chika,Webcam,3,1452,4356
2025-11-14,East,Chika,Keyboard,9,1274,11466
2025-11-14,West,Ben,Printer,3,392,1176
2025-11-14,East,David,Mouse,6,902,5412
2025-11-14,East,Ben,Webcam,2,857,1714
2025-11-14,North,Alice,Webcam,3,814,2442
2025-11-14,West,Chika,Webcam,4,333,1332
2025-11-14,South,Alice,Laptop,4,823,3292
2025-11-14,North,Alice,Headphones,7,941,6587
2025-11-14,South,David,Monitor,1,264,264
2025-11-14,North,Chika,Monitor,4,547,2188
2025-11-14,East,Alice,Headphones,6,86,516
2025-11-14,West,Alice,Monitor,9,618,5562
2025-11-14,South,Chika,Headphones,6,1296,7776
2025-11-14,West,Ella,Monitor,9,319,2871
2025-11-14,East,Ella,Monitor,9,963,8667
2025-11-14,North,Chika,Headphones,5,1440,7200
2025-11-14,East,Chika,Mouse,8,443,3544
2025-11-14,South,Alice,Laptop,4,1262,5048
2025-11-14,West,Alice,Laptop,7,1227,8589
2025-11-14,North,Chika,Mouse,5,479,2395
2025-11-14,South,David,Printer,6,121,726
2025-11-14,South,Ella,Laptop,1,985,985
2025-11-14,East,Ella,Keyboard,4,128,512
2025-11-14,South,Ella,Webcam,5,329,1645
2025-11-14,South,Ella,Laptop,3,658,1974
2025-11-14,East,David,Keyboard,8,1115,8920
2025-11-14,North,Ben,Webcam,1,1098,1098
2025-11-14,East,Ben,Keyboard,5,271,1355
2025-11-14,West,Alice,Monitor,4,311,1244
2025-11-14,West,David,Mouse,4,595,2380
2025-11-14,East,Ben,Headphones,8,969,7752
2025-11-14,South,Chika,Headphones,2,84,168
2025-11-14,East,Ben,Laptop,3,1155,3465
2025-11-14,East,Alice,Printer,1,1028,1028
2025-11-14,East,Ella,Keyboard,5,224,1120
2025-11-14,South,Ella,Monitor,2,410,820
2025-11-14,East,Alice,Printer,2,1089,2178
2025-11-14,East,Ben,Keyboard,6,1157,6942
2025-11-14,West,Ella,Mouse,2,316,632
2025-11-14,North,Chika,Printer,8,51,408
2025-11-14,South,Alice,Webcam,9,1398,12582
2025-11-14,North,Ella,Webcam,5,843,4215
2025-11-14,North,David,Headphones,1,1275,1275
2025-11-14,East,Ben,Headphones,3,799,2397
2025-11-14,North,Chika,Mouse,2,651,1302
2025-11-14,South,Ben,Printer,1,1116,1116
2025-11-14,West,David,Monitor,1,1084,1084
2025-11-14,West,Chika,Keyboard,6,523,3138
2025-11-14,West,Ben,Printer,1,880,880
2025-11-14,West,Ella,Keyboard,4,1204,4816
2025-11-14,North,David,Monitor,5,1036,5180
2025-11-14,South,David,Keyboard,4,583,2332
2025-11-14,North,David,Laptop,5,1054,5270
2025-11-14,East,David,Mouse,9,836,7524
2025-11-14,West,Ella,Printer,9,930,8370
2025-11-14,East,David,Keyboard,3,769,2307
2025-11-14,South,Chika,Keyboard,8,1168,9344
2025-11-14,East,Chika,Laptop,4,626,2504
2025-11-14,East,Ella,Webcam,4,1097,4388
2025-11-14,North,Ben,Headphones,2,638,1276
2025-11-14,West,Ben,Printer,7,205,1435
2025-11-14,North,Ella,Headphones,4,455,1820
2025-11-14,North,David,Printer,4,451,1804
2025-11-14,South,David,Webcam,8,664,5312
2025-11-14,North,David,Webcam,5,336,1680
2025-11-14,North,Chika,Printer,4,623,2492
2025-11-14,East,Ben,Monitor,8,1033,8264
2025-11-14,North,David,Headphones,4,218,872
2025-11-14,South,David,Headphones,2,650,1300
2025-11-14,East,David,Laptop,2,1410,2820
2025-11-14,East,David,Printer,9,1281,11529
2025-11-14,West,Alice,Monitor,2,1456,2912
2025-11-14,West,Alice,Monitor,8,298,2384
2025-11-14,West,Chika,Printer,8,1062,8496
2025-11-14,East,Ben,Webcam,6,441,2646
2025-11-14,South,Alice,Printer,4,405,1620
2025-11-14,West,Alice,Mouse,5,192,960
2025-11-14,West,Ben,Headphones,3,1335,4005
2025-11-14,West,Ella,Printer,7,1252,8764
2025-11-14,North,Ben,Printer,9,402,3618
2025-11-14,North,Alice,Monitor,8,176,1408
2025-11-14,East,David,Printer,3,1079,3237
2025-11-14,North,Chika,Monitor,1,907,907
2025-11-14,East,Alice,Headphones,2,114,228
2025-11-14,West,Chika,Keyboard,5,926,4630
2025-11-14,North,Ben,Keyboard,9,856,7704
2025-11-14,East,Chika,Webcam,3,467,1401
2025-11-14,North,Chika,Webcam,4,1471,5884
2025-11-14,West,Chika,Printer,8,1344,10752
2025-11-14,East,Chika,Printer,1,1302,1302
2025-11-14,West,Ella,Laptop,1,586,586
2025-11-14,North,Chika,Mouse,6,356,2136
2025-11-14,West,Alice,Keyboard,6,1412,8472
2025-11-14,South,David,Monitor,5,1367,6835
2025-11-14,West,Ella,Keyboard,1,1267,1267
2025-11-14,West,Chika,Headphones,1,271,271
2025-11-14,East,Ben,Laptop,3,939,2817
2025-11-14,South,Alice,Webcam,9,832,7488
2025-11-14,South,David,Monitor,9,1020,9180
2025-11-14,East,Ben,Webcam,8,299,2392
2025-11-14,South,Alice,Laptop,3,1377,4131
2025-11-14,North,Chika,Mouse,7,485,3395
2025-11-14,East,Alice,Keyboard,8,848,6784
