Date,Region,Sales_Rep,Product,Quantity,Unit_Price,Total_Sale
2025-11-09,North,Chika,Webcam,6,194,1164
2025-11-09,North,Alice,Monitor,1,1285,1285
2025-11-09,North,Ella,Laptop,9,74,666
2025-11-09,East,Ben,Printer,1,1467,1467
2025-11-09,North,Ben,Printer,5,116,580
2025-11-09,North,Ben,Headphones,4,282,1128
2025-11-09,North,Chika,Webcam,3,158,474
2025-11-09,East,Ella,Mouse,6,1219,7314
2025-11-09,North,Alice,Mouse,2,160,320
2025-11-09,West,David,Printer,3,277,831
2025-11-09,North,Alice,Headphones,5,160,800
2025-11-09,West,David,Monitor,9,83,747
2025-11-09,West,Alice,Mouse,2,672,1344
2025-11-09,West,Ella,Monitor,8,1442,11536
2025-11-09,East,David,Webcam,2,797,1594
2025-11-09,East,Chika,Mouse,5,644,3220
2025-11-09,East,Alice,Mouse,7,474,3318
2025-11-09,North,Alice,Keyboard,8,662,5296
2025-11-09,West,David,Mouse,1,741,741
2025-11-09,East,Chika,Laptop,6,1355,8130
2025-11-09,East,Chika,Headphones,1,1393,1393
2025-11-09,North,Ella,Headphones,2,364,728
2025-11-09,East,Chika,Monitor,1,926,926
2025-11-09,North,Chika,Webcam,5,1450,7250
2025-11-09,South,Chika,Mouse,9,1362,12258
2025-11-09,East,Ben,Laptop,6,711,4266
2025-11-09,South,Ella,Monitor,1,326,326
2025-11-09,North,Alice,Keyboard,1,673,673
2025-11-09,West,David,Monitor,2,565,1130
2025-11-09,East,Alice,Monitor,9,1423,12807
2025-11-09,North,Ella,Mouse,3,892,2676
2025-11-09,West,David,Keyboard,1,399,399
2025-11-09,West,Ella,Monitor,5,872,4360
2025-11-09,South,Chika,Laptop,7,1210,8470
2025-11-09,North,David,Laptop,6,808,4848
2025-11-09,West,Chika,Headphones,1,948,948
2025-11-09,East,Alice,Keyboard,5,292,1460
2025-11-09,East,Alice,Keyboard,5,592,2960
2025-11-09,South,David,Headphones,6,1113,6678
2025-11-09,West,David,Monitor,3,278,834
2025-11-09,North,Ella,Keyboard,5,597,2985
2025-11-09,East,Ella,Laptop,7,969,6783
2025-11-09,West,Chika,Laptop,5,1296,6480
2025-11-09,West,David,Mouse,5,55,275
2025-11-09,South,Alice,Keyboard,5,1395,6975
2025-11-09,East,Ella,Monitor,3,517,1551
2025-11-09,East,Ella,Headphones,1,124,124
2025-11-09,North,Alice,Headphones,5,53,265
2025-11-09,East,Ella,Monitor,9,695,6255
2025-11-09,North,Chika,Webcam,1,167,167
2025-11-09,East,David,Printer,3,930,2790
2025-11-09,South,Alice,Mouse,4,553,2212
2025-11-09,East,David,Headphones,1,996,996
2025-11-09,North,Ella,Keyboard,1,623,623
2025-11-09,North,Ella,Mouse,8,243,1944
2025-11-09,South,Alice,Keyboard,2,896,1792
2025-11-09,East,Chika,Webcam,8,764,6112
2025-11-09,East,Ben,Laptop,7,1465,10255
2025-11-09,South,Alice,Mouse,2,1099,2198
2025-11-09,East,Ben,Headphones,6,222,1332
2025-11-09,East,Ben,Mouse,6,1373,8238
2025-11-09,North,Chika,Mouse,3,375,1125
2025-11-09,East,Ben,Mouse,2,1483,2966
2025-11-09,East,Ben,Printer,1,1191,1191
2025-11-09,South,Chika,Mouse,6,885,5310
2025-11-09,South,Ben,Keyboard,5,773,3865
2025-11-09,West,Ben,Laptop,9,274,2466
2025-11-09,North,Ben,Webcam,1,581,581
2025-11-09,East,Alice,Monitor,7,162,1134
